Tipo o rol declarante;Nombre Establecimiento;Razón Social;ID Establecimiento VU;RUT Razón Social;Rubro RETC;CIIU6;CIIU4;Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Número Capítulo;Capítulo LER;Número Subcapítulo;Subcapítulo LER;Número LER;Nombre LER;Tratamiento;Valorización/Eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;ID Establecimiento VU Destinatario;RUT Razón Social trazabilidad;Nombre Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE TEODORO SCHMIDT;ILUSTRE MUNICIPALIDAD DE TEODORO SCHMIDT;911205;69252100-5;Gestores de residuos;Tratamiento y eliminación de desechos no peligrosos;Tratamiento y eliminación de desechos no peligrosos;Araucanía;Cautín;Teodoro Schmidt;18;665026;5681586;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Pretratamiento de plásticos;Valorización;0,96;Declaración;2019;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA | COMERCIAL MORCAS LIMITADA;Lautaro;Araucanía
Municipio;ILUSTRE MUNICIPALIDAD DE QUILICURA;ILUSTRE MUNICIPALIDAD DE QUILICURA;4053448;69071300-4;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Quilicura;19;338945;6306496;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;502,98;Declaración;2019;2372;90331000-6;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A | CRISTALERIAS DE CHILE  S A;Padre Hurtado;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE PANGUIPULLI;I MUNICIPALIDAD DE PANGUIPULLI;911609;69201200-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Ríos;Valdivia;Panguipulli;18;728549;5608404;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;9361;Declaración;2019;4587637;69200100-1;VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL;I MUNICIPALIDAD VALDIVIA | VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL;Valdivia;Los Ríos
Municipio;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;431261;69255500-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Independencia;19;346178;6300803;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);36;Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;Pretratamiento de Papel y Cartón;Valorización;0,46;Declaración;2019;5473148;70046700-7;TRAPEROS SAN LUIS;CORP URRACAS | TRAPEROS SAN LUIS;Pudahuel;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LOS LAGOS;I MUNICIPALIDAD DE LOS LAGOS;911603;69200600-3;Otras actividades;Otras actividades de servicios personales n.c.p.;Otras actividades de servicios personales n.c.p.;Los Ríos;Valdivia;Los Lagos;18;686715;5585185;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Pretratamiento de Papel y Cartón;Valorización;15,7;Declaración;2019;5469635;76057186-5;BODEGA G2 LTDA;INGENIERIA Y CONSTRUCCION G2 LIMITADA | BODEGA G2 LTDA;Valdivia;Los Ríos
Municipio;MUNICIPALIDAD DE MOSTAZAL;I MUNICIPALIDAD DE MOSTAZAL;4054481;69080500-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;19;341868;6238732;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;3,012;Declaración;2019;5460689;76267533-1;GREENPLAST SA;GREENPLAST SA | GREENPLAST SA;Lampa;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;5441724;69070100-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Santiago;19;346580;6298956;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);40;Metales;Reciclaje;Valorización;0,02;Declaración;2019;5462818;96562060-5;RECUPAC SUCURSAL LA SERENA;RECUPAC S A | RECUPAC SUCURSAL LA SERENA;La Serena;Coquimbo
Municipio;ILUSTRE MUNICIPALIDAD DE SAGRADA FAMILIA;I MUNICIPALIDAD DE SAGRADA FAMILIA;3023309;69110200-9;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Curicó;Sagrada Familia;19;282803;6124408;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;4576,69;Declaración;2019;245025;99537670-9;RELLENO SANITERIO EL GUANACO;RELLENOS SANITARIOS DEL MAULE S A | RELLENO SANITERIO EL GUANACO;Teno;Maule
Municipio;ILUSTRE MUNICIPALIDAD DE CALERA DE TANGO;I MUNICIPALIDAD DE CALERA DE TANGO;5441689;69072800-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Maipo;Calera de Tango;19;336617;6277457;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;7;Residuos voluminosos (incluidos muebles);Relleno sanitario;Eliminación;4900;Declaración;2019;97614;96828810-5;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A | RELLENO SANITARIO SANTA MARTA;Talagante;Metropolitana de Santiago
Municipio;MUNICIPALIDAD DE PROVIDENCIA;I MUNICIPALIDAD DE PROVIDENCIA;4585273;69070300-9;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Providencia;19;350394;6299660;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Pretratamiento de Papel y Cartón;Valorización;1798,9;Declaración;2019;5459117;86359300-K;SOREPA;SOC RECUPERADORA DE PAPEL SPA | SOREPA;San Joaquín;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;4085312;69254600-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;San Joaquín;19;347481;6294384;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Pretratamiento de Papel y Cartón;Valorización;42;Declaración;2019;5462303;86359300-K;SOCIEDAD RECUPERADORA DE PAPELES;SOC RECUPERADORA DE PAPEL SPA | SOCIEDAD RECUPERADORA DE PAPELES;Antofagasta;Antofagasta
Municipio;ILUSTRE MUNICIPALIDAD DE YUMBEL;I MUNICIPALIDAD DE YUMBEL;1963656;69150900-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Biobío;Yumbel;18;716707;5891440;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Relleno sanitario;Eliminación;598,66;Declaración;2019;5453436;96754450-7;RELLENO SANITARIO LOS ANGELES;DEMARCO S A | RELLENO SANITARIO LOS ANGELES;Los Angeles;Biobío
Municipio;ILUSTRE MUNICIPALIDAD DE LINARES;ILUSTRE MUNICIPALIDAD DE LINARES;3023086;69130300-4;Otras actividades;Actividades de organizaciones y órganos extraterritoriales;Actividades de organizaciones y órganos extraterritoriales;Maule;Linares;Linares;19;265408;6030139;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;206,25;Declaración;2019;1967;93372000-4;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA | CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE HUALPÉN;MUNICIPALIDAD DE HUALPEN;339059;69264400-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Concepción;Hualpén;18;670619;5926966;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;34531;Declaración;2019;33161;96607990-8;PLANTA COPIULEMU;HIDRONOR CHILE S A | PLANTA COPIULEMU;Florida;Biobío
Municipio;ILUSTRE MUNICIPALIDAD DE MELIPILLA;I MUNICIPALIDAD DE MELIPILLA;4055178;69072900-8;Otras actividades;Otras actividades de servicios personales n.c.p.;Otras actividades de servicios personales n.c.p.;Metropolitana de Santiago;Melipilla;Melipilla;19;294528;6270473;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);40;Metales;Pretratamiento de Metales;Valorización;0,606;Declaración;2019;5467254;76047913-6;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A. | METALES Y ALUMINIOS SA RENCA;Renca;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE RENCA;ILUSTRE MUNICIPALIDAD DE RENCA;4053447;69071200-8;Otras actividades;Otras actividades de servicios personales n.c.p.;Otras actividades de servicios personales n.c.p.;Metropolitana de Santiago;Santiago;Renca;19;341643;6302487;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Pretratamiento de Papel y Cartón;Valorización;2,55;Declaración;2019;5459117;86359300-K;SOREPA;SOC RECUPERADORA DE PAPEL SPA | SOREPA;San Joaquín;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE RECOLETA;I MUNICIPALIDAD DE RECOLETA;431431;69254800-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Recoleta;19;347149;6302985;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;18,9;Declaración;2019;5460788;96733780-3;ULTRAPAC SUDAMERICA SA;ULTRA PAC SUDAMERICA S A | ULTRAPAC SUDAMERICA SA;Pudahuel;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE TALCA;I MUNICIPALIDAD DE TALCA;3022588;69110400-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Talca;Talca;19;258013;6076459;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Pretratamiento de Papel y Cartón;Valorización;6,98;Declaración;2019;5462303;86359300-K;SOCIEDAD RECUPERADORA DE PAPELES;SOC RECUPERADORA DE PAPEL SPA | SOCIEDAD RECUPERADORA DE PAPELES;Antofagasta;Antofagasta
Municipio;MUNICIPALIDAD DE TUCAPEL;I MUNICIPALIDAD DE TUCAPEL;3022599;69141800-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Biobío;Tucapel;19;238390;5868616;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;9;Declaración;2019;1967;93372000-4;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA | CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JAVIER;I MUNICIPALIDAD DE SAN JAVIER;3022593;69130100-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Linares;San Javier;19;252437;6057744;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;7;Residuos voluminosos (incluidos muebles);Relleno sanitario;Eliminación;150,86;Declaración;2019;6054;99537670-9;RELLENO SANITARIO DEL MAULE S.A.;RELLENOS SANITARIOS DEL MAULE S A | RELLENO SANITARIO DEL MAULE S.A.;Talca;Maule
Municipio;MUNICIPALIDAD DE PUENTE ALTO;I MUNICIPALIDAD DE PUENTE ALTO;5463019;69072100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Cordillera;Puente Alto;19;353437;6281861;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Pretratamiento de Papel y Cartón;Valorización;177,1;Declaración;2019;5473450;76449433-4;GAIAWM MATRIZ;GESTION AMBIENTAL INTEGRADA SPA | GAIAWM MATRIZ;La Pintana;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE VILLARRICA;I MUNICIPALIDAD DE VILLARRICA;1986455;69191500-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Villarrica;18;739151;5648121;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);25;Aceites y grasas comestibles;Pretratamiento de aceites y grasas comestibles;Valorización;1,2;Declaración;2019;5466728;76323870-9;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA | SOCIEDAD GENERAL RENDERING CHILE SA;Lampa;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE CISNES;I MUNICIPALIDAD DE CISNES;911200;69240200-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Cisnes;18;683604;5044695;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;2;Residuos de parques y jardines (incluidos los residuos de cementerios);3;Otros residuos no biodegradables;Vertedero;Eliminación;123;Declaración;2019;5465112;69240200-6;VERTEDERO PUERTO CISNES;I MUNICIPALIDAD DE CISNES | VERTEDERO PUERTO CISNES;Cisnes;Aysén del Gral. Carlos Ibáñez del Campo
