Año;Tipo o rol declarante;Código VU establecimiento;RUT Razón Social;Nombre Esblecimiento;Razón Social;Rubro RETC;CIIU6;CIIU6_id;CIIU4;CIIU4_id;Huso;UTMN;UTME;Código Subdere;Provincia;Comuna ;Region;Entrada/Salida;Cantidad Toneladas;Declaración/Estimación;Tratamiento;Tratamiento id;eliminacion_valorizacion_recoleccion;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;Nombre LER;Numero LER;retc_code_trazabilidad;RUT Razón Social trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2021;Generador Municipal;5441689;69072800-1;ILUSTRE MUNICIPALIDAD DE CALERA DE TANGO;I MUNICIPALIDAD DE CALERA DE TANGO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,63017524;-70,7615076;13403;Maipo;Calera de Tango;Metropolitana de Santiago;2;20,52;Declaración;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467277;76190988-6;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;La Pintana;Metropolitana de Santiago
2021;Generador Municipal;4085312;69254600-8;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;I MUNICIPALIDAD SAN JOAQUIN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,47917671;-70,64153152;13129;Santiago;San Joaquín;Metropolitana de Santiago;2;20,448;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;96931540-8;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2021;Generador Municipal;1963669;69180700-2;ILUSTRE MUNICIPALIDAD DE TRAIGUÉN;I MUNICIPALIDAD DE TRAIGUEN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-38,25084005;-72,66554656;9210;Malleco;Traiguén;La Araucanía;2;19,835;Declaración;Pretratamiento de Vidrio;37;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2021;Generador Municipal;879933;69040100-2;ILUSTRE MUNICIPALIDAD DE LA SERENA;ILUSTRE MUNICIPALIDAD DE LA SERENA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-29,90211211;-71,25059803;4101;Elqui;La Serena;Coquimbo;2;19,79039;Declaración;Valorización;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5466728;76323870-9;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;4053500;69070700-4;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,52269055;-70,59871433;13110;Santiago;La Florida;Metropolitana de Santiago;2;19,42;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;4586066;92704000-K;GARIBALDI S.A.;GARIBALDI S A;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;885976;69050800-1;ILUSTRE MUNICIPALIDAD DE PANQUEHUE;I MUNICIPALIDAD DE PANQUEHUE;Otras actividades;Actividades de mantenimiento del orden público y de seguridad;O842300;Actividades de mantenimiento del orden público y de seguridad;O8423;19;-32,76703407;-70,83329853;5704;San Felipe;Panquehue;Valparaíso;2;19,365;Declaración;Preparación para reutilización;7;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99;5453475;93372000-4;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;Metropolitana de Santiago
2021;Generador Municipal;911603;69200600-3;ILUSTRE MUNICIPALIDAD DE LOS LAGOS;I MUNICIPALIDAD DE LOS LAGOS;Otras actividades;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades de servicios personales n.c.p.;S9609;18;-39,86284572;-72,81706612;14104;Valdivia;Los Lagos;Los Ríos;2;19,341;Declaración;Reciclaje de papel, cartón y productos de papel;16;Valorización;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 01 | Envases de papel y cartón;1;5469635;76057186-5;BODEGA G2 LTDA;INGENIERIA Y CONSTRUCCION G2 LIMITADA;Valdivia;Los Ríos
2021;Generador Municipal;4055180;69073200-9;ILUSTRE MUNICIPALIDAD DE ALHUÉ;I MUNICIPALIDAD DE ALHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,03354579;-71,10080655;13502;Melipilla;Alhué;Metropolitana de Santiago;2;19,33;Declaración;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5464995;76245144-1;COMERCIAL RIO ACONCAGUA SPA;COMERCIAL RIO ACONCAGUA SPA;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;4055182;69073500-8;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,63583343;-71,6280527;5606;San Antonio;Santo Domingo;Valparaíso;2;18,975;Declaración;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1967;93372000-4;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2021;Generador Municipal;4055170;69061000-0;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;I MUNICIPALIDAD DE VINA DEL MAR;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,02346101;-71,55374101;5109;Valparaíso;Viña del Mar;Valparaíso;2;18,96;Declaración;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5461854;86359300-K;SOREPA VIÑA DEL MAR;SOC RECUPERADORA DE PAPEL SPA;Viña del Mar;Valparaíso
2021;Generador Municipal;881994;69050100-7;ILUSTRE MUNICIPALIDAD DE LA LIGUA;I MUNICIPALIDAD DE LA LIGUA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-32,44985267;-71,23165769;5401;Petorca;La Ligua;Valparaíso;2;18,695;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;;;RECICLAJE VERONICA ELIZA TAPIA E.I.R.L.;RECICLAJE VERONICA ELIZA TAPIA E.I.R.L.;Cabildo;Valparaíso
2021;Generador Municipal;1965236;69190800-3;ILUSTRE MUNICIPALIDAD DE VILCÚN;I MUNICIPALIDAD DE VILCUN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-38,67055693;-72,22486572;9119;Cautín;Vilcún;La Araucanía;2;18,67;Declaración;Pretratamiento de Vidrio;37;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5485799;76264081-3;COMERCIAL MORCAS LIMITADA (CENTRO ACOPIO DE VIDRIO);COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2021;Generador Municipal;4371794;69073400-1;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;Otras actividades;Actividades de asociaciones empresariales y de empleadores;S941100;Actividades de asociaciones empresariales y de empleadores;S9411;19;-33,60149578;-71,61385463;5601;San Antonio;San Antonio;Valparaíso;2;18,524;Declaración;;;;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;;;;;;
2021;Generador Municipal;881992;69020200-K;ILUSTRE MUNICIPALIDAD DE CALAMA;I MUNICIPALIDAD DE CALAMA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-22,46331699;-68,92575004;2201;El Loa;Calama;Antofagasta;2;18,473803;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;881992;69020200-K;ILUSTRE MUNICIPALIDAD DE CALAMA;I MUNICIPALIDAD DE CALAMA;Calama;Antofagasta
2021;Generador Municipal;325222;69071500-7;ILUSTRE MUNICIPALIDAD DE COLINA;ILUSTRE MUNICIPALIDAD DE COLINA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,20507242;-70,68396301;13301;Chacabuco;Colina;Metropolitana de Santiago;2;18,3941;Declaración;Pretratamiento (I.R.A.R.);35;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5471252;76261705-6;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;5477295;69073900-3;ILUSTRE MUNICIPALIDAD DE CURACAVI;I MUNICIPALIDAD DE CURACAVI;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,40548482;-71,13674434;13503;Melipilla;Curacaví;Metropolitana de Santiago;2;18,26;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;96931540-8;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2021;Generador Municipal;325222;69071500-7;ILUSTRE MUNICIPALIDAD DE COLINA;ILUSTRE MUNICIPALIDAD DE COLINA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,20507242;-70,68396301;13301;Chacabuco;Colina;Metropolitana de Santiago;2;18,1;Declaración;Pretratamiento de Vidrio;37;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2021;Generador Municipal;8356;69255300-4;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;I MUNICIPALIDAD DE LA COMUNA DE EL BOSQUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,55575997;-70,66575989;13105;Santiago;El Bosque;Metropolitana de Santiago;2;18,035;Declaración;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467277;76190988-6;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;La Pintana;Metropolitana de Santiago
2021;Generador Municipal;1964126;69160700-3;ILUSTRE MUNICIPALIDAD DE TIRÚA;I MUNICIPALIDAD DE TIRUA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-38,34412315;-73,49363439;8207;Arauco;Tirúa;Biobío;2;18;Declaración;Pretratamiento de Vidrio;37;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2021;Generador Municipal;4055168;69060800-6;ILUSTRE MUNICIPALIDAD DE PUCHUNCAVÍ;I MUNICIPALIDAD DE PUCHUNCAVI;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-32,7264243;-71,41615266;5105;Valparaíso;Puchuncaví;Valparaíso;2;17,605;Declaración;Valorización;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;;;Destinatario Final;SOCIEDAD COMERCIAL DE SERVICIOS DE RECICLAJE INTEGRAL LIMITADA;Quintero;Valparaíso
2021;Generador Municipal;4055180;69073200-9;ILUSTRE MUNICIPALIDAD DE ALHUÉ;I MUNICIPALIDAD DE ALHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,03354579;-71,10080655;13502;Melipilla;Alhué;Metropolitana de Santiago;2;17,574;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;96931540-8;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
